NC_000962.3	4323463	4323498	CDS	0	+	1	35	35	1.0000000
NC_000962.3	4299605	4299640	CDS	0	-	1	35	35	1.0000000
NC_000962.3	4299776	4299811	CDS	0	+	1	35	35	1.0000000
NC_000962.3	4306831	4306866	CDS	0	+	2	35	35	1.0000000
NC_000962.3	4325459	4325494	CDS	0	+	2	35	35	1.0000000
NC_000962.3	4305008	4305043	CDS	0	-	1	35	35	1.0000000
NC_000962.3	4305685	4305720	CDS	0	-	1	35	35	1.0000000
NC_000962.3	4306811	4306846	CDS	0	-	2	35	35	1.0000000
NC_000962.3	4321502	4321537	CDS	0	+	1	35	35	1.0000000
NC_000962.3	4386814	4386849	CDS	0	-	1	35	35	1.0000000
NC_000962.3	4310365	4310400	CDS	0	+	2	35	35	1.0000000
NC_000962.3	4312669	4312704	CDS	0	-	1	35	35	1.0000000
NC_000962.3	4312729	4312764	CDS	0	+	1	35	35	1.0000000
NC_000962.3	4342734	4342769	CDS	0	+	1	35	35	1.0000000
NC_000962.3	4314142	4314177	CDS	0	+	1	35	35	1.0000000
NC_000962.3	4315562	4315597	CDS	0	-	2	35	35	1.0000000
NC_000962.3	4316596	4316631	CDS	0	-	1	35	35	1.0000000
NC_000962.3	4320668	4320703	CDS	0	+	1	35	35	1.0000000
NC_000962.3	4323979	4324014	CDS	0	+	1	35	35	1.0000000
NC_000962.3	4327513	4327548	CDS	0	+	1	35	35	1.0000000
NC_000962.3	4329408	4329443	CDS	0	-	2	35	35	1.0000000
NC_000962.3	4346445	4346480	CDS	0	+	2	35	35	1.0000000
NC_000962.3	4351039	4351074	CDS	0	+	2	35	35	1.0000000
NC_000962.3	4383985	4384020	CDS	0	-	1	35	35	1.0000000
NC_000962.3	4337910	4337945	CDS	0	+	2	35	35	1.0000000
NC_000962.3	4336081	4336116	CDS	0	-	1	35	35	1.0000000
NC_000962.3	4338521	4338556	CDS	0	-	1	35	35	1.0000000
NC_000962.3	4338813	4338848	CDS	0	+	1	35	35	1.0000000
NC_000962.3	4364757	4364792	CDS	0	-	1	35	35	1.0000000
NC_000962.3	4390709	4390744	CDS	0	-	2	35	35	1.0000000
NC_000962.3	4341530	4341565	CDS	0	+	1	35	35	1.0000000
NC_000962.3	4343278	4343313	CDS	0	+	2	35	35	1.0000000
NC_000962.3	4350709	4350744	CDS	0	+	1	35	35	1.0000000
NC_000962.3	4352238	4352273	CDS	0	+	1	35	35	1.0000000
NC_000962.3	4352573	4352608	CDS	0	+	2	35	35	1.0000000
NC_000962.3	4352974	4353009	CDS	0	+	1	35	35	1.0000000
NC_000962.3	4373630	4373665	CDS	0	-	1	35	35	1.0000000
NC_000962.3	4354971	4355006	CDS	0	+	2	35	35	1.0000000
NC_000962.3	4359782	4359817	CDS	0	-	1	35	35	1.0000000
NC_000962.3	4360546	4360581	CDS	0	-	2	35	35	1.0000000
NC_000962.3	4374372	4374407	CDS	0	-	1	35	35	1.0000000
NC_000962.3	4391031	4391066	CDS	0	-	1	35	35	1.0000000
NC_000962.3	4368521	4368556	CDS	0	-	2	35	35	1.0000000
NC_000962.3	4371684	4371719	CDS	0	-	2	35	35	1.0000000
NC_000962.3	4372706	4372741	CDS	0	-	1	35	35	1.0000000
NC_000962.3	4391606	4391641	CDS	0	-	2	35	35	1.0000000
NC_000962.3	4380452	4380487	CDS	0	-	2	35	35	1.0000000
NC_000962.3	4382851	4382886	CDS	0	-	1	35	35	1.0000000
NC_000962.3	4390432	4390467	CDS	0	-	2	35	35	1.0000000
NC_000962.3	4393413	4393448	CDS	0	+	1	35	35	1.0000000
NC_000962.3	4402696	4402731	CDS	0	+	2	35	35	1.0000000
NC_000962.3	4396561	4396596	CDS	0	+	2	35	35	1.0000000
NC_000962.3	4401692	4401727	CDS	0	+	1	35	35	1.0000000
NC_000962.3	4407531	4407566	CDS	0	-	2	35	35	1.0000000
NC_000962.3	4405167	4405202	CDS	0	-	1	35	35	1.0000000
NC_000962.3	4408202	4408237	CDS	0	-	1	35	35	1.0000000
NC_000962.3	4408897	4408932	CDS	0	-	1	35	35	1.0000000
NC_000962.3	4410929	4410964	CDS	0	-	1	35	35	1.0000000
NC_000962.3	3593333	3593368	CDS	0	+	1	35	35	1.0000000
NC_000962.3	333417	333452	CDS	0	-	1	16	35	0.4571429
NC_000962.3	2726087	2726122	CDS	0	-	0	0	35	0.0000000
NC_000962.3	4410415	4410450	CDS	0	-	2	35	35	1.0000000
NC_000962.3	759443	759478	ncRNA	0	+	0	0	35	0.0000000
NC_000962.3	785985	786020	ncRNA	0	+	1	26	35	0.7428572
NC_000962.3	80204	80239	ncRNA	0	+	0	0	35	0.0000000
NC_000962.3	80344	80379	ncRNA	0	-	1	35	35	1.0000000
NC_000962.3	156416	156451	ncRNA	0	+	1	30	35	0.8571429
NC_000962.3	156568	156603	ncRNA	0	-	1	26	35	0.7428572
NC_000962.3	177285	177320	ncRNA	0	-	0	0	35	0.0000000
NC_000962.3	209647	209682	ncRNA	0	+	1	25	35	0.7142857
NC_000962.3	218379	218414	ncRNA	0	-	1	25	35	0.7142857
NC_000962.3	293567	293602	ncRNA	0	+	0	0	35	0.0000000
NC_000962.3	530353	530388	ncRNA	0	-	1	35	35	1.0000000
NC_000962.3	558779	558814	ncRNA	0	+	1	34	35	0.9714286
NC_000962.3	579254	579289	ncRNA	0	+	0	0	35	0.0000000
NC_000962.3	704149	704184	ncRNA	0	+	0	0	35	0.0000000
NC_000962.3	733325	733360	ncRNA	0	+	0	0	35	0.0000000
NC_000962.3	734082	734117	ncRNA	0	+	1	35	35	1.0000000
NC_000962.3	736130	736165	ncRNA	0	+	1	35	35	1.0000000
NC_000962.3	800206	800241	ncRNA	0	+	0	0	35	0.0000000
NC_000962.3	815381	815416	ncRNA	0	+	1	35	35	1.0000000
NC_000962.3	905164	905199	ncRNA	0	-	0	0	35	0.0000000
NC_000962.3	958423	958458	ncRNA	0	+	1	32	35	0.9142857
NC_000962.3	1000683	1000718	ncRNA	0	+	1	35	35	1.0000000
NC_000962.3	1063933	1063968	ncRNA	0	+	1	35	35	1.0000000
NC_000962.3	1113570	1113605	ncRNA	0	+	1	13	35	0.3714286
NC_000962.3	1165613	1165648	ncRNA	0	-	0	0	35	0.0000000
NC_000962.3	1197046	1197081	ncRNA	0	+	1	35	35	1.0000000
NC_000962.3	1271961	1271996	ncRNA	0	-	0	0	35	0.0000000
NC_000962.3	1275674	1275709	ncRNA	0	-	0	0	35	0.0000000
NC_000962.3	1313452	1313487	ncRNA	0	-	0	0	35	0.0000000
NC_000962.3	1342852	1342887	ncRNA	0	+	0	0	35	0.0000000
NC_000962.3	1821753	1821788	ncRNA	0	-	1	35	35	1.0000000
NC_000962.3	1960631	1960666	ncRNA	0	+	0	0	35	0.0000000
NC_000962.3	2030950	2030985	ncRNA	0	+	1	28	35	0.8000000
NC_000962.3	2068827	2068862	ncRNA	0	+	1	35	35	1.0000000
NC_000962.3	2096730	2096765	ncRNA	0	+	0	0	35	0.0000000
NC_000962.3	2268128	2268163	ncRNA	0	+	0	0	35	0.0000000
NC_000962.3	2489169	2489204	ncRNA	0	+	0	0	35	0.0000000
NC_000962.3	2762373	2762408	ncRNA	0	+	1	7	35	0.2000000
NC_000962.3	2877715	2877750	ncRNA	0	+	1	31	35	0.8857143
NC_000962.3	2966374	2966409	ncRNA	0	+	1	23	35	0.6571429
NC_000962.3	3092886	3092921	ncRNA	0	-	0	0	35	0.0000000
NC_000962.3	3343216	3343251	ncRNA	0	-	1	35	35	1.0000000
NC_000962.3	3351074	3351109	ncRNA	0	-	0	0	35	0.0000000
NC_000962.3	3363152	3363187	ncRNA	0	-	0	0	35	0.0000000
NC_000962.3	3595915	3595950	ncRNA	0	+	1	35	35	1.0000000
NC_000962.3	3690905	3690940	ncRNA	0	+	1	33	35	0.9428571
NC_000962.3	3837458	3837493	ncRNA	0	-	0	0	35	0.0000000
NC_000962.3	3880294	3880329	ncRNA	0	-	1	35	35	1.0000000
NC_000962.3	3956255	3956290	ncRNA	0	+	1	5	35	0.1428571
NC_000962.3	4088350	4088385	ncRNA	0	-	1	35	35	1.0000000
NC_000962.3	4099477	4099512	ncRNA	0	-	1	1	35	0.0285714
NC_000962.3	4168281	4168316	ncRNA	0	-	0	0	35	0.0000000
NC_000962.3	4265765	4265800	ncRNA	0	-	2	35	35	1.0000000
NC_000962.3	1446265	1446300	tRNA	0	-	0	0	35	0.0000000
NC_000962.3	1512692	1512727	tRNA	0	+	0	0	35	0.0000000
NC_000962.3	1828088	1828123	tRNA	0	-	0	0	35	0.0000000
NC_000962.3	1951051	1951086	CDS	0	-	1	35	35	1.0000000
NC_000962.3	2006600	2006635	CDS	0	+	0	0	35	0.0000000
NC_000962.3	2012530	2012565	CDS	0	-	0	0	35	0.0000000
NC_000962.3	2160328	2160363	CDS	0	-	0	0	35	0.0000000
NC_000962.3	2202548	2202583	CDS	0	+	1	35	35	1.0000000
NC_000962.3	2256428	2256463	CDS	0	-	0	0	35	0.0000000
NC_000962.3	2281082	2281117	CDS	0	-	0	0	35	0.0000000
NC_000962.3	2288681	2288716	CDS	0	-	1	35	35	1.0000000
NC_000962.3	2328225	2328260	CDS	0	-	1	35	35	1.0000000
NC_000962.3	2402722	2402757	CDS	0	-	0	0	35	0.0000000
NC_000962.3	2835458	2835493	tRNA	0	+	0	0	35	0.0000000
NC_000962.3	2881216	2881251	ncRNA	0	+	0	0	35	0.0000000
NC_000962.3	1138147	1138182	tRNA	0	-	0	0	35	0.0000000
NC_000962.3	1177360	1177395	tRNA	0	+	1	13	35	0.3714286
NC_000962.3	1220487	1220522	ncRNA	0	-	0	0	35	0.0000000
NC_000962.3	1535716	1535751	ncRNA	0	-	1	35	35	1.0000000
NC_000962.3	2882149	2882184	ncRNA	0	+	0	0	35	0.0000000
NC_000962.3	2765404	2765439	tRNA	0	-	0	0	35	0.0000000
NC_000962.3	2926319	2926354	CDS	0	+	0	0	35	0.0000000
NC_000962.3	2962434	2962469	CDS	0	+	1	7	35	0.2000000
NC_000962.3	2976909	2976944	CDS	0	-	0	0	35	0.0000000
NC_000962.3	2979688	2979723	CDS	0	-	1	33	35	0.9428571
NC_000962.3	3020457	3020492	CDS	0	-	0	0	35	0.0000000
NC_000962.3	3042506	3042541	CDS	0	+	0	0	35	0.0000000
NC_000962.3	3115372	3115407	CDS	0	+	0	0	35	0.0000000
NC_000962.3	3366608	3366643	CDS	0	+	0	0	35	0.0000000
NC_000962.3	3392776	3392811	CDS	0	+	1	2	35	0.0571429
NC_000962.3	3541364	3541399	CDS	0	-	0	0	35	0.0000000
NC_000962.3	3611264	3611299	CDS	0	+	0	0	35	0.0000000
NC_000962.3	3908036	3908071	CDS	0	+	0	0	35	0.0000000
NC_000962.3	3909854	3909889	CDS	0	+	0	0	35	0.0000000
NC_000962.3	3963569	3963604	CDS	0	+	1	30	35	0.8571429
NC_000962.3	4196688	4196723	CDS	0	+	1	35	35	1.0000000
NC_000962.3	2765505	2765540	tRNA	0	+	0	0	35	0.0000000
NC_000962.3	3174711	3174746	CDS	0	+	0	0	35	0.0000000
NC_000962.3	4008433	4008468	CDS	0	-	0	0	35	0.0000000
NC_000962.3	4043035	4043070	CDS	0	-	1	30	35	0.8571429
NC_000962.3	4081437	4081472	tRNA	0	-	0	0	35	0.0000000
NC_000962.3	2772331	2772366	CDS	0	-	0	0	35	0.0000000
NC_000962.3	4054042	4054077	CDS	0	-	0	0	35	0.0000000
NC_000962.3	4099478	4099513	ncRNA	0	-	0	0	35	0.0000000
NC_000962.3	547517	547552	CDS	0	-	0	0	35	0.0000000
NC_000962.3	884050	884085	CDS	0	-	1	14	35	0.4000000
NC_000962.3	3534395	3534430	CDS	0	-	1	35	35	1.0000000
NC_000962.3	474904	474939	CDS	0	+	0	0	35	0.0000000
NC_000962.3	658073	658108	tRNA	0	+	0	0	35	0.0000000
NC_000962.3	4013475	4013510	CDS	0	+	1	18	35	0.5142857
NC_000962.3	733488	733523	tRNA	0	+	0	0	35	0.0000000
NC_000962.3	1113475	1113510	tRNA	0	+	0	0	35	0.0000000
NC_000962.3	377055	377090	CDS	0	-	0	0	35	0.0000000
NC_000962.3	665383	665418	CDS	0	-	0	0	35	0.0000000
NC_000962.3	1281484	1281519	CDS	0	-	1	35	35	1.0000000
NC_000962.3	2075535	2075570	CDS	0	+	0	0	35	0.0000000
NC_000962.3	1735940	1735975	CDS	0	+	0	0	35	0.0000000
NC_000962.3	2314825	2314860	CDS	0	-	1	35	35	1.0000000
NC_000962.3	1612220	1612255	CDS	0	+	1	29	35	0.8285714
NC_000962.3	2201241	2201276	CDS	0	+	2	35	35	1.0000000
NC_000962.3	1946577	1946612	tRNA	0	+	0	0	35	0.0000000
NC_000962.3	2139383	2139418	ncRNA	0	+	1	35	35	1.0000000
NC_000962.3	2510669	2510704	tRNA	0	-	0	0	35	0.0000000
NC_000962.3	3082756	3082791	CDS	0	-	0	0	35	0.0000000
NC_000962.3	3503277	3503312	CDS	0	-	0	0	35	0.0000000
NC_000962.3	3556819	3556854	CDS	0	+	0	0	35	0.0000000
NC_000962.3	3566896	3566931	CDS	0	-	0	0	35	0.0000000
NC_000962.3	4168309	4168344	tRNA	0	+	0	0	35	0.0000000
NC_000962.3	4317037	4317072	ncRNA	0	+	1	35	35	1.0000000
NC_000962.3	1775144	1775179	CDS	0	-	0	0	35	0.0000000
NC_000962.3	1815217	1815252	CDS	0	+	0	0	35	0.0000000
NC_000962.3	1786528	1786563	CDS	0	-	0	0	35	0.0000000
NC_000962.3	606113	606148	CDS	0	+	1	35	35	1.0000000
NC_000962.3	710309	710344	CDS	0	+	1	35	35	1.0000000
NC_000962.3	789411	789446	CDS	0	-	0	0	35	0.0000000
NC_000962.3	1471810	1471845	rRNA	0	+	0	0	35	0.0000000
NC_000962.3	386274	386309	tRNA	0	-	1	5	35	0.1428571
NC_000962.3	2547087	2547122	CDS	0	-	1	35	35	1.0000000
NC_000962.3	1003769	1003804	CDS	0	+	1	23	35	0.6571429
NC_000962.3	2307517	2307552	CDS	0	-	0	0	35	0.0000000
NC_000962.3	850713	850748	tRNA	0	-	1	8	35	0.2285714
NC_000962.3	3348619	3348654	tRNA	0	-	0	0	35	0.0000000
NC_000962.3	186623	186658	CDS	0	-	0	0	35	0.0000000
NC_000962.3	28326	28361	CDS	0	+	1	35	35	1.0000000
NC_000962.3	1947643	1947678	CDS	0	-	0	0	35	0.0000000
NC_000962.3	4398	4433	CDS	0	+	1	35	35	1.0000000
NC_000962.3	2337270	2337305	CDS	0	+	1	35	35	1.0000000
NC_000962.3	43365	43400	CDS	0	-	0	0	35	0.0000000
NC_000962.3	31478	31513	CDS	0	+	1	28	35	0.8000000
NC_000962.3	1471583	1471618	ncRNA	0	+	0	0	35	0.0000000
NC_000962.3	33188	33223	CDS	0	+	0	0	35	0.0000000
NC_000962.3	33546	33581	CDS	0	+	1	7	35	0.2000000
NC_000962.3	52697	52732	CDS	0	-	0	0	35	0.0000000
NC_000962.3	1476863	1476898	rRNA	0	+	0	0	35	0.0000000
NC_000962.3	86492	86527	CDS	0	+	0	0	35	0.0000000
NC_000962.3	10851	10886	tRNA	0	+	0	0	35	0.0000000
NC_000962.3	11076	11111	tRNA	0	+	0	0	35	0.0000000
NC_000962.3	2123138	2123173	CDS	0	+	1	13	35	0.3714286
NC_000962.3	1160433	1160468	CDS	0	-	0	0	35	0.0000000
NC_000962.3	882488	882523	CDS	0	+	0	0	35	0.0000000
NC_000962.3	2338505	2338540	CDS	0	-	0	0	35	0.0000000
NC_000962.3	1779298	1779333	CDS	0	-	1	20	35	0.5714286
NC_000962.3	26881	26916	CDS	0	-	0	0	35	0.0000000
NC_000962.3	476358	476393	CDS	0	+	0	0	35	0.0000000
NC_000962.3	1494425	1494460	CDS	0	-	0	0	35	0.0000000
NC_000962.3	2717138	2717173	CDS	0	-	1	35	35	1.0000000
NC_000962.3	2016	2051	CDS	0	+	0	0	35	0.0000000
NC_000962.3	3244	3279	CDS	0	+	1	16	35	0.4571429
NC_000962.3	7266	7301	CDS	0	+	1	1	35	0.0285714
NC_000962.3	9878	9913	CDS	0	+	0	0	35	0.0000000
NC_000962.3	12311	12346	CDS	0	-	0	0	35	0.0000000
NC_000962.3	12432	12467	CDS	0	+	0	0	35	0.0000000
NC_000962.3	583704	583739	CDS	0	-	1	35	35	1.0000000
NC_000962.3	13558	13593	CDS	0	-	0	0	35	0.0000000
NC_000962.3	13995	14030	CDS	0	-	0	0	35	0.0000000
NC_000962.3	14053	14088	CDS	0	+	0	0	35	0.0000000
NC_000962.3	17470	17505	CDS	0	-	1	35	35	1.0000000
NC_000962.3	20234	20269	CDS	0	-	1	35	35	1.0000000
NC_000962.3	23181	23216	CDS	0	-	0	0	35	0.0000000
NC_000962.3	41202	41237	CDS	0	-	0	0	35	0.0000000
NC_000962.3	375878	375913	CDS	0	+	0	0	35	0.0000000
NC_000962.3	27559	27594	CDS	0	+	0	0	35	0.0000000
NC_000962.3	29209	29244	CDS	0	+	0	0	35	0.0000000
NC_000962.3	29686	29721	CDS	0	+	0	0	35	0.0000000
NC_000962.3	31153	31188	CDS	0	+	0	0	35	0.0000000
NC_000962.3	32021	32056	CDS	0	+	0	0	35	0.0000000
NC_000962.3	34259	34294	CDS	0	+	0	0	35	0.0000000
NC_000962.3	36571	36606	CDS	0	+	1	35	35	1.0000000
NC_000962.3	36831	36866	CDS	0	+	1	35	35	1.0000000
NC_000962.3	41268	41303	CDS	0	+	0	0	35	0.0000000
NC_000962.3	42351	42386	CDS	0	-	0	0	35	0.0000000
NC_000962.3	43526	43561	CDS	0	+	0	0	35	0.0000000
NC_000962.3	51727	51762	CDS	0	-	0	0	35	0.0000000
NC_000962.3	418913	418948	CDS	0	+	1	33	35	0.9428571
NC_000962.3	52795	52830	CDS	0	+	0	0	35	0.0000000
NC_000962.3	53627	53662	CDS	0	+	0	0	35	0.0000000
NC_000962.3	58156	58191	CDS	0	+	0	0	35	0.0000000
NC_000962.3	63873	63908	CDS	0	+	1	19	35	0.5428572
NC_000962.3	65350	65385	CDS	0	-	0	0	35	0.0000000
NC_000962.3	65516	65551	CDS	0	+	0	0	35	0.0000000
NC_000962.3	74511	74546	CDS	0	-	0	0	35	0.0000000
NC_000962.3	75265	75300	CDS	0	+	0	0	35	0.0000000
NC_000962.3	77622	77657	CDS	0	-	1	35	35	1.0000000
NC_000962.3	81640	81675	CDS	0	+	1	33	35	0.9428571
NC_000962.3	86466	86501	CDS	0	-	0	0	35	0.0000000
NC_000962.3	87801	87836	CDS	0	-	1	35	35	1.0000000
NC_000962.3	88004	88039	CDS	0	-	0	0	35	0.0000000
NC_000962.3	88168	88203	CDS	0	+	0	0	35	0.0000000
NC_000962.3	88986	89021	CDS	0	+	1	35	35	1.0000000
NC_000962.3	90364	90399	CDS	0	+	1	35	35	1.0000000
NC_000962.3	1211524	1211559	CDS	0	+	0	0	35	0.0000000
NC_000962.3	98444	98479	CDS	0	+	0	0	35	0.0000000
NC_000962.3	99648	99683	CDS	0	+	0	0	35	0.0000000
NC_000962.3	100547	100582	CDS	0	+	0	0	35	0.0000000
NC_000962.3	105288	105323	CDS	0	+	0	0	35	0.0000000
NC_000962.3	108120	108155	CDS	0	+	1	31	35	0.8857143
NC_000962.3	109965	110000	CDS	0	+	1	35	35	1.0000000
NC_000962.3	117678	117713	CDS	0	+	0	0	35	0.0000000
NC_000962.3	124338	124373	CDS	0	+	0	0	35	0.0000000
NC_000962.3	131346	131381	CDS	0	+	0	0	35	0.0000000
NC_000962.3	137283	137318	CDS	0	+	0	0	35	0.0000000
NC_000962.3	137905	137940	CDS	0	+	1	4	35	0.1142857
NC_000962.3	143876	143911	CDS	0	-	0	0	35	0.0000000
NC_000962.3	151112	151147	CDS	0	+	0	0	35	0.0000000
NC_000962.3	152288	152323	CDS	0	+	0	0	35	0.0000000
NC_000962.3	166874	166909	CDS	0	+	0	0	35	0.0000000
NC_000962.3	157600	157635	CDS	0	-	0	0	35	0.0000000
NC_000962.3	163249	163284	CDS	0	-	0	0	35	0.0000000
NC_000962.3	163330	163365	CDS	0	+	0	0	35	0.0000000
NC_000962.3	165260	165295	CDS	0	-	0	0	35	0.0000000
NC_000962.3	167675	167710	CDS	0	+	1	6	35	0.1714286
NC_000962.3	170182	170217	CDS	0	-	0	0	35	0.0000000
NC_000962.3	173202	173237	CDS	0	+	0	0	35	0.0000000
NC_000962.3	179309	179344	CDS	0	-	1	26	35	0.7428572
NC_000962.3	180896	180931	CDS	0	-	0	0	35	0.0000000
NC_000962.3	181985	182020	CDS	0	-	1	34	35	0.9714286
NC_000962.3	185016	185051	CDS	0	+	1	35	35	1.0000000
NC_000962.3	190571	190606	CDS	0	+	0	0	35	0.0000000
NC_000962.3	194957	194992	CDS	0	+	0	0	35	0.0000000
NC_000962.3	198498	198533	CDS	0	+	1	31	35	0.8857143
NC_000962.3	200896	200931	CDS	0	+	1	35	35	1.0000000
NC_000962.3	205195	205230	CDS	0	+	1	35	35	1.0000000
NC_000962.3	208902	208937	CDS	0	+	1	35	35	1.0000000
NC_000962.3	215679	215714	CDS	0	+	1	35	35	1.0000000
NC_000962.3	237170	237205	CDS	0	+	1	35	35	1.0000000
NC_000962.3	221723	221758	CDS	0	-	0	0	35	0.0000000
NC_000962.3	230863	230898	CDS	0	+	0	0	35	0.0000000
NC_000962.3	232195	232230	CDS	0	+	1	35	35	1.0000000
NC_000962.3	454385	454420	CDS	0	+	0	0	35	0.0000000
NC_000962.3	241292	241327	CDS	0	-	0	0	35	0.0000000
NC_000962.3	250084	250119	CDS	0	+	1	35	35	1.0000000
NC_000962.3	251746	251781	CDS	0	+	0	0	35	0.0000000
NC_000962.3	295969	296004	CDS	0	+	0	0	35	0.0000000
NC_000962.3	256028	256063	CDS	0	+	0	0	35	0.0000000
NC_000962.3	262776	262811	CDS	0	+	1	26	35	0.7428572
NC_000962.3	267764	267799	CDS	0	-	0	0	35	0.0000000
NC_000962.3	271564	271599	CDS	0	-	1	26	35	0.7428572
NC_000962.3	276022	276057	CDS	0	+	0	0	35	0.0000000
NC_000962.3	281140	281175	CDS	0	-	1	10	35	0.2857143
NC_000962.3	298862	298897	CDS	0	-	1	35	35	1.0000000
NC_000962.3	1547796	1547831	CDS	0	+	0	0	35	0.0000000
NC_000962.3	287150	287185	CDS	0	+	0	0	35	0.0000000
NC_000962.3	292029	292064	CDS	0	-	0	0	35	0.0000000
NC_000962.3	295633	295668	CDS	0	-	0	0	35	0.0000000
NC_000962.3	307858	307893	CDS	0	-	1	17	35	0.4857143
NC_000962.3	612219	612254	CDS	0	+	0	0	35	0.0000000
NC_000962.3	314168	314203	CDS	0	-	0	0	35	0.0000000
NC_000962.3	317503	317538	CDS	0	-	1	14	35	0.4000000
NC_000962.3	321295	321330	CDS	0	+	0	0	35	0.0000000
NC_000962.3	372764	372799	CDS	0	-	0	0	35	0.0000000
NC_000962.3	330386	330421	CDS	0	+	0	0	35	0.0000000
NC_000962.3	336310	336345	CDS	0	-	0	0	35	0.0000000
NC_000962.3	340962	340997	CDS	0	+	1	12	35	0.3428572
